id,topic1_id,topic1_prob,topic2_id,topic2_prob,topic3_id,topic4_prob
178,4,0.524446427822113,7.0,0.28252819180488586,5.0,0.11238928884267807
179,5,0.8497982025146484,4.0,0.06433022767305374,1.0,0.05830560252070427
180,6,0.8113385438919067,4.0,0.10159707814455032,5.0,0.0844644084572792
181,4,0.5058712363243103,7.0,0.24876490235328674,5.0,0.20022615790367126
182,4,0.5272218585014343,7.0,0.39829009771347046,5.0,0.05745404213666916
183,4,0.8138602375984192,5.0,0.12491561472415924,7.0,0.03453284129500389
184,4,0.5370709300041199,7.0,0.23743905127048492,5.0,0.1322622150182724
185,4,0.7192012667655945,5.0,0.13178294897079468,7.0,0.08345617353916168
186,4,0.590751588344574,7.0,0.12301307171583176,0.0,0.08772557973861694
192,6,0.8283713459968567,9.0,0.1255713254213333,2.0,0.02586342766880989
193,4,0.5386520028114319,2.0,0.26069584488868713,7.0,0.09906312823295593
194,4,0.4395005404949188,7.0,0.27657970786094666,9.0,0.14256803691387177
195,4,0.6758867502212524,7.0,0.13254694640636444,5.0,0.11133025586605072
198,6,0.7546391487121582,4.0,0.1169675812125206,5.0,0.07284985482692719
199,5,0.45568227767944336,4.0,0.41389337182044983,7.0,0.07336339354515076
201,4,0.4350818395614624,5.0,0.27123770117759705,7.0,0.093279629945755
202,4,0.46076157689094543,5.0,0.310318261384964,7.0,0.2054625153541565
203,5,0.44639185070991516,4.0,0.23927950859069824,7.0,0.21214531362056732
205,4,0.6967876553535461,7.0,0.15351057052612305,5.0,0.0797412097454071
206,4,0.66595059633255,7.0,0.22021648287773132,5.0,0.08288891613483429
209,4,0.3694319427013397,5.0,0.26235777139663696,7.0,0.18449153006076813
210,4,0.3309849798679352,5.0,0.27915042638778687,6.0,0.19456806778907776
211,5,0.3418082296848297,4.0,0.29427045583724976,0.0,0.2718595266342163
212,4,0.7426053881645203,7.0,0.1257069706916809,0.0,0.053879741579294205
213,5,0.43673649430274963,4.0,0.29275938868522644,7.0,0.24796591699123383
214,4,0.5279458165168762,7.0,0.29399073123931885,5.0,0.12349094450473785
217,5,0.427677184343338,4.0,0.3183342218399048,7.0,0.2324446737766266
218,4,0.548528254032135,5.0,0.20614220201969147,1.0,0.13529059290885925
219,4,0.716200590133667,5.0,0.12354561686515808,7.0,0.10223948210477829
222,4,0.4323104918003082,5.0,0.34812813997268677,7.0,0.1498897224664688
223,4,0.3642507791519165,1.0,0.2452920377254486,7.0,0.22780659794807434
225,5,0.4313933253288269,4.0,0.3995441198348999,7.0,0.06894444674253464
227,4,0.7379885315895081,5.0,0.1000862792134285,7.0,0.0804702639579773
228,4,0.7927996516227722,7.0,0.1120157539844513,5.0,0.05724411830306053
230,4,0.5953189730644226,9.0,0.10966839641332626,7.0,0.1022459864616394
231,5,0.6006686687469482,4.0,0.19430242478847504,7.0,0.14989477396011353
